id,key,value,type
3946425200,shop,mobile_phone,regular
3946425200,source,KG Ground Survey 2015,regular
3946452670,name,Columbus,regular
3946452670,office,yes,regular
3946452670,source,KG Ground Survey 2015,regular
3946452671,city,San José,addr
3946452671,street,Avenida de Las Américas,addr
3946452671,name,Bavária Impecable,regular
3946452671,office,yes,regular
3946452671,source,KG Ground Survey 2015,regular
3946452672,city,San José,addr
3946452672,street,Avenida de Las Américas,addr
3946452672,name,Postnet,regular
3946452672,shop,yes,regular
3946452672,source,KG Ground Survey 2015,regular
3946452673,name,Momia,regular
3946452673,shop,sports,regular
3946452673,source,KG Ground Survey 2015,regular
3946452689,city,San José,addr
3946452689,street,Boulevard Ernesto Rohrmoser,addr
3946452689,amenity,cafe,regular
3946452689,name,Juan Valdez Café,regular
3946452689,source,KG Ground Survey 2015,regular
3946452690,city,San José,addr
3946452690,street,Boulevard Ernesto Rohrmoser,addr
3946452690,amenity,restaurant,regular
3946452690,name,Cosi,regular
3946452690,source,KG Ground Survey 2015,regular
3946452701,city,San José,addr
3946452701,street,Boulevard Ernesto Rohrmoser,addr
3946452701,amenity,clinic,regular
3946452701,name,Clinica,regular
3946452701,source,KG Ground Survey 2015,regular
3946472922,amenity,dentist,regular
3946472922,source,KG Ground Survey 2015,regular
3946472934,name,Soda Fu Ke Lai,regular
3946472934,shop,convenience,regular
3946472934,source,KG Ground Survey 2015,regular
3946485034,name,Super Melita,regular
3946485034,shop,supermarket,regular
3946485034,source,KG Ground Survey 2015,regular
3946485040,barrier,gate,regular
3946510123,city,San José,addr
3946510123,street,Calle 11,addr
3946510123,amenity,restaurant,regular
3946510123,cuisine,pizza,regular
3946510123,name,Manu Pizza y Café,regular
3946510123,source,KG Ground Survey 2015,regular
3946510134,amenity,bar,regular
3946510134,name,Bar Montecarlo,regular
3946510134,source,KG Ground Survey 2015,regular
3946535900,city,San José,addr
3946535900,street,Calle 13,addr
3946535900,name,Estética y Belleza Body Cure,regular
3946535900,shop,hairdresser,regular
3946535900,source,KG Ground Survey 2015,regular
3946535901,name,Claro,regular
3946535901,shop,mobile_phone,regular
3946535901,source,KG Ground Survey 2015,regular
3946535902,city,San José,addr
3946535902,street,Calle 13,addr
3946535902,name,Musmanni,regular
3946535902,shop,bakery,regular
3946535902,source,KG Ground Survey 2015,regular
3946535903,city,San José,addr
3946535903,street,Avenida Estado de Israel,addr
3946535903,amenity,bank,regular
3946535903,atm,yes,regular
3946535903,name,Banco Popular,regular
3946535903,source,KG Ground Survey 2015,regular
3946535904,city,San José,addr
3946535904,street,Avenida Estado de Israel,addr
3946535904,name,Styles,regular
3946535904,shop,hairdresser,regular
3946535904,source,KG Ground Survey 2015,regular
3946535905,amenity,pharmacy,regular
3946535905,name,Farmacia Santa Cristo,regular
3946535905,source,KG Ground Survey 2015,regular
3946546122,emergency,fire_hydrant,regular
3946547765,emergency,fire_hydrant,regular
3946547789,city,San José,addr
3946547789,street,Calle 20,addr
3946547789,amenity,restaurant,regular
3946547789,name,Bar y Restaurante,regular
3946547789,source,KG Ground Survey 2015,regular
3946547790,city,San José,addr
3946547790,street,Calle 20,addr
3946547790,name,Panaderia y Reposteria Morelos,regular
3946547790,shop,bakery,regular
3946547790,source,KG Ground Survey 2015,regular
3946547803,name,Alcoholicos Anonimos,regular
3946547803,source,KG Ground Survey 2015,regular
3946578707,city,San José,addr
3946578707,street,Calle 22,addr
3946578707,name,Ceviche,regular
3946578707,shop,seafood,regular
3946578707,source,KG Ground Survey 2015,regular
3946622532,city,Santo Domingo,addr
3946622532,street,Calle 3,addr
3946622532,name,Barberia Centro de Uñas,regular
3946622532,shop,hairdresser,regular
3946622532,source,KG Ground Survey 2015,regular
3946656889,emergency,fire_hydrant,regular
3946656903,amenity,bar,regular
3946656903,source,KG Ground Survey 2015,regular
3946656910,name,Optisa Diopsa,regular
3946656910,shop,optician,regular
3946656910,source,KG Ground Survey 2015,regular
3946656915,name,Electronica Costarricense,regular
3946656915,shop,electronics,regular
3946656915,source,KG Ground Survey 2015,regular
3946656920,name,Servicios Electronicos Costarricenses,regular
3946656920,shop,electronics,regular
3946656920,source,KG Ground Survey 2015,regular
3946656926,name,Krysis VIP Massage Parlor,regular
3946656926,shop,massage,regular
3946656926,source,KG Ground Survey 2015,regular
3946703915,leisure,playground,regular
3946703915,name,Play 1¨ Parque Los Expresidentes,regular
3946703927,leisure,playground,regular
3946703927,name,Play 2 Parque Los Expresidentes,regular
3946742623,emergency,fire_hydrant,regular
3946742859,city,San José,addr
3946742859,street,Avenida 7,addr
3946742859,name,Musmanni,regular
3946742859,shop,convenience,regular
3946742859,source,KG Ground Survey 2015,regular
3946742879,name,Arenas Skate y Surf,regular
3946742879,shop,clothes,regular
3946742879,source,KG Ground Survey 2015,regular
3946742880,city,San José,addr
3946742880,street,Avenida Central,addr
3946742880,name,Musmanni,regular
3946742880,shop,convenience,regular
3946742880,source,KG Ground Survey 2015,regular
3946742883,city,San José,addr
3946742883,street,Avenida Central,addr
3946742883,amenity,pharmacy,regular
3946742883,name,Farmacia Sucre,regular
3946742883,source,KG Ground Survey 2015,regular
3946742884,city,San José,addr
3946742884,street,Avenida Central,addr
3946742884,name,Accesorios para Celular y Bazar,regular
3946742884,shop,mobile_phone,regular
3946742884,source,KG Ground Survey 2015,regular
3946742885,name,Ropa Americana,regular
3946742885,shop,clothes,regular
3946742885,source,KG Ground Survey 2015,regular
3946742886,name,diduGO,regular
3946742886,shop,convenience,regular
3946742886,source,KG Ground Survey 2015,regular
3946787135,city,San Pablo,addr
3946787135,street,Avenida 4,addr
3946787135,amenity,police,regular
3946787135,name,Delegación Policial San Pablo,regular
3946787135,operator,MSP,regular
3946787138,amenity,bar,regular
3946787138,name,Bar Acapulco,regular
3946787139,amenity,restaurant,regular
3946787140,highway,bus_stop,regular
3946787140,local_ref,Parada Bus Ruta San Pablo-Heredia de San Rafael-San José,regular
3946787142,amenity,hospital,regular
3946787142,designation,Establecimiento Básico de Atención Integral de San Pablo Centro,regular
3946787142,emergency,yes,regular
3946787142,name,EBAIS San Pablo Centro,regular
3946787142,source,CCSS,regular
3946787143,highway,bus_stop,regular
3946787146,highway,bus_stop,regular
3946787148,amenity,library,regular
3946787148,name,Biblioteca Pública San Pablo,regular
3946787148,source,Municipalidad de San Pablo,regular
3946787149,highway,bus_stop,regular
3946787150,amenity,car_wash,regular
3946787152,amenity,parking,regular
3946787153,highway,bus_stop,regular
3946787153,local_ref,Parada Ruta San Pablo-Heredia de San Rafael-San José,regular
3946829898,city,San José,addr
3946829898,street,Avenida Central,addr
3946829898,name,Il Magenta Salon,regular
3946829898,opening_hours,Mo-Sa 07:00-20:00,regular
3946829898,phone,(506)22213814,regular
3946829898,shop,beauty,regular
3946829898,source,KG Ground Survey 2015,regular
3946829899,name,Zuburbia,regular
3946829899,shop,yes,regular
3946829899,source,KG Ground Survey 2015,regular
3946829900,name,Gran Logia de Costa Rica,regular
3946829900,shop,yes,regular
3946829900,source,KG Ground Survey 2015,regular
3946829958,city,San José,addr
3946829958,street,Avenida 8,addr
3946829958,name,Para Su Moto,regular
3946829958,shop,car_parts,regular
3946829958,source,KG Ground Survey 2015,regular
3946829959,city,San José,addr
3946829959,street,Avenida 8,addr
3946829959,name,King Kolar,regular
3946829959,shop,copyshop,regular
3946829959,source,KG Ground Survey 2015,regular
3946831962,shop,greengrocer,regular
3946831962,source,KG Ground Survey 2015,regular
3946831963,city,Alajuela,addr
3946831963,street,Avenida 10 - Jesús Ocaña Rojas,addr
3946831963,name,Centro De Pinturas Alajuela,regular
3946831963,shop,paint,regular
3946831963,source,KG Ground Survey 2015,regular
3946831963,source_1,KG Ground Survey 2015,regular
3946831964,city,Alajuela,addr
3946831964,street,Avenida 10 - Jesús Ocaña Rojas,addr
3946831964,name,Motocentro,regular
3946831964,shop,car_repair,regular
3946831964,source,KG Ground Survey 2015,regular
3946854177,city,San José,addr
3946854177,street,Avenida 8,addr
3946854177,amenity,restaurant,regular
3946854177,name,Restaurante Li Feliz,regular
3946854177,source,KG Ground Survey 2015,regular
3946854186,name,Impresion Digital,regular
3946854186,shop,yes,regular
3946854186,source,KG Ground Survey 2015,regular
3946854191,city,San José,addr
3946854191,street,Calle Central,addr
3946854191,shop,convenience,regular
3946854191,source,KG Ground Survey 2015,regular
3946854192,amenity,restaurant,regular
3946854192,name,Restaurante La Moderna,regular
3946854192,source,KG Ground Survey 2015,regular
3946854197,name,Marcos y Molduras,regular
3946854197,shop,yes,regular
3946854197,source,KG Ground Survey 2015,regular
3946854206,city,San José,addr
3946854206,street,Avenida 8,addr
3946854206,name,Supermercado Empino,regular
3946854206,shop,supermarket,regular
3946854206,source,KG Ground Survey 2015,regular
3946882228,city,San José,addr
3946882228,street,Avenida 14,addr
3946882228,name,La Esquina del Papel,regular
3946882228,shop,copyshop,regular
3946882228,source,KG Ground Survey 2015,regular
3946882249,amenity,pharmacy,regular
3946882249,name,Farmacia,regular
3946882249,source,KG Ground Survey 2015,regular
3946883060,city,San José,addr
3946883060,street,Avenida 14,addr
3946883060,name,Prefasa,regular
3946883060,shop,yes,regular
3946883060,source,KG Ground Survey 2015,regular
3946883061,name,Centro Médico Internacional,regular
3946883061,shop,yes,regular
3946883061,source,KG Ground Survey 2015,regular
3946883062,name,Fastprint,regular
3946883062,shop,copyshop,regular
3946883062,source,KG Ground Survey 2015,regular
3946883077,city,San José,addr
3946883077,street,Avenida 14,addr
3946883077,amenity,doctors,regular
3946883077,name,Cardiológico,regular
3946883077,source,KG Ground Survey 2015,regular
3946883078,city,San José,addr
3946883078,street,Avenida 14,addr
3946883078,name,AMS Real Estate y Law Services,regular
3946883078,office,estate_agent,regular
3946883078,source,KG Ground Survey 2015,regular
3946883079,amenity,doctors,regular
3946883079,name,Clinica Doctor Mora Aguilar,regular
3946883079,source,KG Ground Survey 2015,regular
3946883088,city,San José,addr
3946883088,street,Avenida 14,addr
3946883088,name,Repuestos,regular
3946883088,shop,car_parts,regular
3946883088,source,KG Ground Survey 2015,regular
3947029326,city,Heredia,addr
3947029326,street,Avenida 2,addr
3947029326,name,Ekono,regular
3947029326,shop,clothes,regular
3947029326,source,KG Ground Survey 2015,regular
3947911483,city,Heredia,addr
3947911483,street,Avenida 2,addr
3947911483,shop,clothes,regular
3947911483,source,KG Ground Survey 2015,regular
3947911484,city,Heredia,addr
3947911484,street,Avenida 2,addr
3947911484,amenity,parking_entrance,regular
3947911484,source,KG Ground Survey 2015,regular
3947911485,city,Heredia,addr
3947911485,street,Avenida 2,addr
3947911485,shop,clothes,regular
3947911485,source,KG Ground Survey 2015,regular
3947911486,city,Heredia,addr
3947911486,street,Avenida 2,addr
3947911486,shop,clothes,regular
3947911486,source,KG Ground Survey 2015,regular
3947911487,city,Heredia,addr
3947911487,street,Avenida 2,addr
3947911487,amenity,fast_food,regular
3947911487,name,Paco Aljaro,regular
3947911487,source,KG Ground Survey 2015,regular
3947911488,city,Heredia,addr
3947911488,street,Avenida 2,addr
3947911488,level,1,regular
3947911488,name,Sakura,regular
3947911488,shop,mobile_phone,regular
3947911488,source,KG Ground Survey 2015,regular
3947911489,city,Heredia,addr
3947911489,street,Avenida 2,addr
3947911489,level,1,regular
3947911489,name,Bryan,regular
3947911489,shop,clothes,regular
3947911489,source,KG Ground Survey 2015,regular
3947911490,city,Heredia,addr
3947911490,street,Avenida 2,addr
3947911490,level,2,regular
3947911490,name,Cerezo Tattoo,regular
3947911490,shop,tattoo,regular
3947911490,source,KG Ground Survey 2015,regular
3947911491,city,Heredia,addr
3947911491,street,Avenida 2,addr
3947911491,name,Opticas Jiménez,regular
3947911491,phone,(506)22618257,regular
3947911491,shop,optician,regular
3947911491,source,KG Ground Survey 2015,regular
3947995621,city,Heredia,addr
3947995621,street,Avenida 4,addr
3947995621,amenity,restaurant,regular
3947995621,cuisine,ice_cream,regular
3947995621,source,KG Ground Survey 2015,regular
3947995622,city,Heredia,addr
3947995622,street,Avenida 4,addr
3947995622,amenity,restaurant,regular
3947995622,name,Centro de Carnes,regular
3947995622,source,KG Ground Survey 2015,regular
3948009961,city,Heredia,addr
3948009961,street,Avenida 4,addr
3948009961,name,Chevere Basics,regular
3948009961,shop,clothes,regular
3948009961,source,KG Ground Survey 2015,regular
3948009962,amenity,parking_entrance,regular
3948009962,source,KG Ground Survey 2015,regular
3948221238,city,San José,addr
3948221238,street,Calle 80A,addr
3948221238,name,Aluma Systems,regular
3948221238,office,company,regular
3948221238,source,KG Ground Survey 2015,regular
3948263140,city,San Rafael de Escazú,addr
3948263140,amenity,bank,regular
3948263140,name,BCT Banco,regular
3948263140,source,KG Ground Survey 2015,regular
3948263141,city,San Rafael de Escazú,addr
3948263141,name,Davivienda,regular
3948263141,office,company,regular
3948263141,source,KG Ground Survey 2015,regular
3948263142,city,San Rafael de Escazú,addr
3948263142,amenity,bank,regular
3948263142,name,Scotiabank,regular
3948263142,source,KG Ground Survey 2015,regular
3948284522,city,San Rafael de Escazú,addr
3948284522,amenity,bank,regular
3948284522,name,Citibank,regular
3948284522,source,KG Ground Survey 2015,regular
3948284523,city,San Rafael de Escazú,addr
3948284523,name,Calerîa 32,regular
3948284523,shop,yes,regular
3948284523,source,KG Ground Survey 2015,regular
3948299272,city,San Rafael de Escazú,addr
3948299272,name,Cleta Extrema,regular
3948299272,shop,sports,regular
3948299272,source,KG Ground Survey 2015,regular
3948349189,city,San Rafael de Escazú,addr
3948349189,name,seedleSs,regular
3948349189,shop,clothes,regular
3948349189,source,KG Ground Survey 2015,regular
3948370505,city,San Rafael de Escazú,addr
3948370505,name,Enmarcarte,regular
3948370505,shop,yes,regular
3948370505,source,KG Ground Survey 2015,regular
3948370506,city,San Rafael de Escazú,addr
3948370506,name,Argenta,regular
3948370506,shop,yes,regular
3948370506,source,KG Ground Survey 2015,regular
3948370507,city,San Rafael de Escazú,addr
3948370507,name,Callioarie,regular
3948370507,shop,yes,regular
3948370507,source,KG Ground Survey 2015,regular
3948370516,city,San Rafael de Escazú,addr
3948370516,name,UM,regular
3948370516,shop,motorcycle,regular
3948370516,source,KG Ground Survey 2015,regular
3948407436,city,San Rafael de Escazú,addr
3948407436,street,Carretera John F. Kennedy,addr
3948407436,amenity,fast_food,regular
3948407436,cuisine,chicken,regular
3948407436,name,Pollo Granjero,regular
3948407436,source,KG Ground Survey 2015,regular
3948407437,city,San Rafael de Escazú,addr
3948407437,street,Carretera John F. Kennedy,addr
3948407437,amenity,internet_cafe,regular
3948407437,name,Café Internet Pura Vida,regular
3948407437,source,KG Ground Survey 2015,regular
3948407438,city,San Rafael de Escazú,addr
3948407438,street,Carretera John F. Kennedy,addr
3948407438,name,Tec-Call,regular
3948407438,phone,(506)22395987,regular
3948407438,shop,yes,regular
3948407438,source,KG Ground Survey 2015,regular
3948437752,emergency,fire_hydrant,regular
3948437753,city,San José,addr
3948437753,street,Boulevard Ernesto Rohrmoser,addr
3948437753,name,Pura Vida,regular
3948437753,shop,yes,regular
3948437753,source,KG Ground Survey 2015,regular
3948437754,city,San José,addr
3948437754,street,Boulevard Ernesto Rohrmoser,addr
3948437754,amenity,cafe,regular
3948437754,cuisine,coffee_shop,regular
3948437754,name,Boulevard Café,regular
3948437754,source,KG Ground Survey 2015,regular
3948437755,city,San José,addr
3948437755,street,Boulevard Ernesto Rohrmoser,addr
3948437755,name,Aerocasillas,regular
3948437755,shop,yes,regular
3948437755,source,KG Ground Survey 2015,regular
3948437756,emergency,fire_hydrant,regular
3948439591,city,San José,addr
3948439591,street,Calle 34,addr
3948439591,name,Publismart,regular
3948439591,shop,yes,regular
3948439591,source,KG Ground Survey 2015,regular
3948439592,city,San José,addr
3948439592,street,Calle 34,addr
3948439592,amenity,dentist,regular
3948439592,name,Clinica de Ortodoncia Doctor Jose M. Prada,regular
3948439592,source,KG Ground Survey 2015,regular
3948439607,name,SWK,regular
3948439607,office,yes,regular
3948439607,source,KG Ground Survey 2015,regular
3948439608,name,Special Tours,regular
3948439608,source,KG Ground Survey 2015,regular
3948439608,tourism,yes,regular
3948439609,amenity,car_rental,regular
3948439609,name,Thrifty Car Rental,regular
3948439609,source,KG Ground Survey 2015,regular
3948439610,name,MSC,regular
3948439610,office,yes,regular
3948439610,source,KG Ground Survey 2015,regular
3948478371,city,San Rafael de Escazú,addr
3948478371,street,Carretera John F. Kennedy,addr
3948478371,amenity,restaurant,regular
3948478371,name,Sangre La,regular
3948478371,source,KG Ground Survey 2015,regular
3948478372,city,San Rafael de Escazú,addr
3948478372,street,Carretera John F. Kennedy,addr
3948478372,name,Office Depot,regular
3948478372,shop,stationery,regular
3948478372,source,KG Ground Survey 2015,regular
3948564516,emergency,fire_hydrant,regular
3948564516,source,KG Ground Survey 2015,regular
3948564520,barrier,gate,regular
3948564520,source,KG Ground Survey 2015,regular
3948564533,emergency,fire_hydrant,regular
3948756233,city,San José,addr
3948756233,street,Avenida 13,addr
3948756233,craft,confectionery,regular
3948756233,name,Todo en Chocolates,regular
3948756233,source,KG Ground Survey 2015,regular
3948756370,city,San José,addr
3948756370,street,Avenida 5,addr
3948756370,name,Tracy,regular
3948756370,shop,beauty,regular
3948756370,source,KG Ground Survey 2015,regular
3948756422,city,San José,addr
3948756422,street,Avenida 7,addr
3948756422,name,Licorera Snacks,regular
3948756422,shop,convenience,regular
3948756422,source,KG Ground Survey 2015,regular
3948756423,city,San José,addr
3948756423,street,Avenida 7,addr
3948756423,name,Carnes Milor,regular
3948756423,shop,butcher,regular
3948756423,source,KG Ground Survey 2015,regular
3948756430,city,San José,addr
3948756430,street,Avenida 7,addr
3948756430,name,Tecni,regular
3948756430,shop,yes,regular
3948756430,source,KG Ground Survey 2015,regular
3948783052,city,San Rafael de Escazú,addr
3948783052,street,Carretera John F. Kennedy,addr
3948783052,name,Confort Suizo,regular
3948783052,shop,yes,regular
3948783052,source,KG Ground Survey 2015,regular
3948783053,city,San Rafael de Escazú,addr
3948783053,street,Carretera John F. Kennedy,addr
3948783053,name,Oasis,regular
3948783053,phone,(506)22289357,regular
3948783053,shop,yes,regular
3948783053,source,KG Ground Survey 2015,regular
3948799121,city,San Rafael de Escazú,addr
3948799121,street,Carretera John F. Kennedy,addr
3948799121,name,Brands Market,regular
3948799121,shop,yes,regular
3948799121,source,KG Ground Survey 2015,regular
3948799122,city,San Rafael de Escazú,addr
3948799122,street,Carretera John F. Kennedy,addr
3948799122,name,Pintacasa Protecto,regular
3948799122,shop,yes,regular
3948799122,source,KG Ground Survey 2015,regular
3948825034,city,San Rafael de Escazú,addr
3948825034,street,Carretera John F. Kennedy,addr
3948825034,leisure,sports_centre,regular
3948825034,name,Curves,regular
3948825034,source,KG Ground Survey 2015,regular
3948825035,city,San Rafael de Escazú,addr
3948825035,street,Carretera John F. Kennedy,addr
3948825035,name,DFiesta,regular
3948825035,shop,yes,regular
3948825035,source,KG Ground Survey 2015,regular
3948848842,city,San Rafael de Escazú,addr
3948848842,street,Carretera John F. Kennedy,addr
3948848842,amenity,restaurant,regular
3948848842,name,Mi Finquita,regular
3948848842,source,KG Ground Survey 2015,regular
3948849738,city,San Rafael de Escazú,addr
3948849738,street,Carretera John F. Kennedy,addr
3948849738,name,Opticas Vision,regular
3948849738,shop,optician,regular
3948849738,source,KG Ground Survey 2015,regular
3948859217,city,San Rafael de Escazú,addr
3948859217,street,Calle Real,addr
3948859217,name,Bajo Aqua,regular
3948859217,shop,yes,regular
3948859217,source,KG Ground Survey 2015,regular
3948859218,city,San Rafael de Escazú,addr
3948859218,street,Calle Real,addr
3948859218,name,Maaji,regular
3948859218,shop,clothes,regular
3948859218,source,KG Ground Survey 2015,regular
3948859219,city,San Rafael de Escazú,addr
3948859219,street,Calle Real,addr
3948859219,name,Sedaflora,regular
3948859219,shop,yes,regular
3948859219,source,KG Ground Survey 2015,regular
3948859220,city,San Rafael de Escazú,addr
3948859220,street,Calle Real,addr
3948859220,amenity,restaurant,regular
3948859220,name,Saúl Bistro,regular
3948859220,source,KG Ground Survey 2015,regular
3948862067,leisure,sports_centre,regular
3948862067,name,Gimnasio,regular
3948862067,source,KG Ground Survey 2015,regular
3948862077,city,San José,addr
3948862077,street,Avenida 7,addr
3948862077,name,Salvatandas,regular
3948862077,shop,hardware,regular
3948862077,source,KG Ground Survey 2015,regular
3948862084,emergency,fire_hydrant,regular
3948862085,man_made,tower,regular
3948862086,emergency,fire_hydrant,regular
3948862101,emergency,fire_hydrant,regular
3948862102,city,San José,addr
3948862102,street,Calle 9,addr
3948862102,amenity,fast_food,regular
3948862102,name,Tico Burguesas,regular
3948862102,source,KG Ground Survey 2015,regular
3948862107,name,Salud y Belleza Super Salon,regular
3948862107,shop,beauty,regular
3948862107,source,KG Ground Survey 2015,regular
3948862108,city,San José,addr
3948862108,street,Calle 9,addr
3948862108,name,Beto - te presta,regular
3948862108,shop,money_lender,regular
3948862108,source,KG Ground Survey 2015,regular
3948862112,name,Leonas Secret,regular
3948862112,shop,yes,regular
3948862112,source,KG Ground Survey 2015,regular
3948862113,name,Hiper Diego HD1,regular
3948862113,shop,yes,regular
3948862113,source,KG Ground Survey 2015,regular
3948862114,name,Carniceria El Punto,regular
3948862114,shop,butcher,regular
3948862114,source,KG Ground Survey 2015,regular
3948921337,amenity,fast_food,regular
3948921337,cuisine,pizza,regular
3948921337,name,Papa Johns,regular
3948921337,phone,(506)22589999,regular
3948921337,source,KG Ground Survey 2015,regular
3948929368,street,Calle Matapalo,addr
3948929368,amenity,clinic,regular
3948929368,name,Anti Aging and Wellness Clinic,regular
3948929368,source,KG Ground Survey 2015,regular
3948938886,street,Calle Matapalo,addr
3948938886,name,Angie Beauty International,regular
3948938886,shop,beauty,regular
3948938886,source,KG Ground Survey 2015,regular
3948938921,street,Calle Matapalo,addr
3948938921,name,Acuarium Piscinas y Spas,regular
3948938921,shop,yes,regular
3948938921,source,KG Ground Survey 2015,regular
3948954240,street,Calle Matapalo,addr
3948954240,amenity,clinic,regular
3948954240,name,Laboratorio Clinico Echandi,regular
3948954240,source,KG Ground Survey 2015,regular
3948961662,emergency,fire_hydrant,regular
3948961662,source,KG Ground Survey 2015,regular
3948961680,city,San José,addr
3948961680,street,Avenida 8,addr
3948961680,name,Entrelineas Boutique,regular
3948961680,shop,boutique,regular
3948961680,source,KG Ground Survey 2015,regular
3948961700,city,San José,addr
3948961700,street,Avenida 8,addr
3948961700,amenity,restaurant,regular
3948961700,name,Soda Joyca,regular
3948961700,source,KG Ground Survey 2015,regular
3948980461,amenity,cafe,regular
3948980461,cuisine,coffee_shop,regular
3948980461,name,Starbucks,regular
3948980461,source,KG Ground Survey 2015,regular
3949018029,name,La Casita Natural Macrobiotica,regular
3949018029,shop,herbalist,regular
3949018029,source,KG Ground Survey 2015,regular
3949018030,name,Carnes Kastro,regular
3949018030,shop,butcher,regular
3949018030,source,KG Ground Survey 2015,regular
3949018035,name,Lima Boutique,regular
3949018035,shop,boutique,regular
3949018035,source,KG Ground Survey 2015,regular
3949018036,name,Imprenta y Litografia McBee,regular
3949018036,shop,copyshop,regular
3949018036,source,KG Ground Survey 2015,regular
3949018037,name,Distribuidora Lopez Volvan,regular
3949018037,shop,convenience,regular
3949018037,source,KG Ground Survey 2015,regular
3949018038,emergency,fire_hydrant,regular
3949018038,source,KG Ground Survey 2015,regular
3949018039,city,San José,addr
3949018039,street,Avenida 8,addr
3949018039,amenity,restaurant,regular
3949018039,name,Mas que Patacones,regular
3949018039,source,KG Ground Survey 2015,regular
3949018040,amenity,dentist,regular
3949018040,name,Clinica Dental,regular
3949018040,source,KG Ground Survey 2015,regular
3949018041,city,San José,addr
3949018041,street,Avenida 8,addr
3949018041,name,MGM Impresos,regular
3949018041,shop,copyshop,regular
3949018041,source,KG Ground Survey 201511,regular
3949018042,city,San José,addr
3949018042,street,Avenida 8,addr
3949018042,amenity,restaurant,regular
3949018042,name,Bufete Romero,regular
3949018042,source,KG Ground Survey 2015,regular
3949071722,city,San José,addr
3949071722,street,Avenida 8,addr
3949071722,amenity,dentist,regular
3949071722,name,Clinica Dental,regular
3949071722,source,KG Ground Survey 2015,regular
3949071723,city,San José,addr
3949071723,street,Avenida 8,addr
3949071723,name,Salon de Belleza,regular
3949071723,shop,beauty,regular
3949071723,source,KG Ground Survey 2015,regular
3949071739,name,Sala de Belleza Ligia,regular
3949071739,shop,beauty,regular
3949071739,source,KG Ground Survey 2015,regular
3949071770,name,Mundo Musical,regular
3949071770,shop,music,regular
3949071770,source,KG Ground Survey 2015,regular
3949072847,man_made,surveillance,regular
3949102005,city,San José,addr
3949102005,street,Transversal 9,addr
3949102005,name,Pescaderia y Marizqueria Reina del Sur,regular
3949102005,shop,seafood,regular
3949102005,source,KG Ground Survey 2015,regular
3949102023,emergency,fire_hydrant,regular
3949102023,source,KG Ground Survey 2015,regular
3949102028,highway,stop,regular
3949102029,highway,stop,regular
3949106064,highway,bus_stop,regular
3949106065,highway,bus_stop,regular
3949106066,highway,bus_stop,regular
3949106067,highway,bus_stop,regular
3949106068,highway,bus_stop,regular
3949106069,highway,bus_stop,regular
3949106069,name,San Pedro,regular
3950220430,city,Heredia,addr
3950220430,street,Calle 2,addr
3950220430,amenity,bar,regular
3950220430,name,Bar La Magna,regular
3950220430,source,KG Ground Survey 2015,regular
3950405933,city,Río Segundo,addr
3950405933,street,Autopista General Cañas,addr
3950405933,amenity,car_rental,regular
3950405933,name,Fox Rent a Car,regular
3950405933,source,KG Ground Survey 2015,regular
3950600971,emergency,fire_hydrant,regular
3950600971,type,pillar,fire_hydrant
3950755435,bench,yes,regular
3950755435,covered,yes,regular
3950755435,highway,bus_stop,regular
3950755435,name,Entrada Ingeniería,regular
3950755436,amenity,telephone,regular
3950755437,bench,yes,regular
3950755437,covered,yes,regular
3950755437,highway,bus_stop,regular
3950755437,name,Radio U,regular
3950755438,emergency,fire_hydrant,regular
3950755438,type,pillar,fire_hydrant
3950763794,emergency,fire_hydrant,regular
3950763794,type,pillar,fire_hydrant
3950763795,emergency,fire_hydrant,regular
3950763795,type,pillar,fire_hydrant
3950763796,man_made,surveillance,regular
3950763797,amenity,recycling,regular
3950763800,emergency,fire_hydrant,regular
3950763800,type,pillar,fire_hydrant
3950763801,man_made,surveillance,regular
3950766021,shop,confectionery,regular
3950802957,bench,yes,regular
3950802957,highway,bus_stop,regular
3950802957,name,Parque John F. Kennedy,regular
3950802957,en,John F. Kennedy Park,name
3950802957,shelter,yes,regular
3951174791,highway,traffic_signals,regular
3952043772,bench,no,regular
3952043772,covered,no,regular
3952043772,highway,bus_stop,regular
3952043772,shelter,no,regular
3952043773,name,El Flaco,regular
3952043773,shop,convenience,regular
3952043774,amenity,restaurant,regular
3952043774,cuisine,costa_rican,regular
3952043779,name,Gollo,regular
3952043779,shop,electronics,regular
3952043780,bench,no,regular
3952043780,covered,no,regular
3952043780,highway,bus_stop,regular
3952043780,name,Terminal Barrio San José,regular
3952043781,name,Ciclo Moreno,regular
3952043781,shop,bicycle,regular
3952088275,amenity,veterinary,regular
3952088275,name,Dr Blas,regular
3952088275,phone,(506)24432526,regular
3952088276,name,PANI - Patronato Nacional de la Infancia,regular
3952088276,office,government,regular
3952088276,source,KG Ground Survey 2015,regular
3952088277,amenity,recycling,regular
3952088278,bench,no,regular
3952088278,covered,no,regular
3952088278,highway,bus_stop,regular
3952088278,shelter,no,regular
3952088279,emergency,fire_hydrant,regular
3952088279,type,pillar,fire_hydrant
3952088280,city,Alajuela,addr
3952088280,street,Calle 12,addr
3952088280,name,Guías y Scout,regular
3952088280,office,ngo,regular
3952088281,amenity,taxi,regular
3952088283,emergency,fire_hydrant,regular
3952088283,type,pillar,fire_hydrant
3952088285,amenity,fast_food,regular
3952088285,cuisine,burger,regular
3952088285,name,Los Talleres,regular
